("GD_Ch32_09.dat","CA3_Ch51_30.dat")	[1,9,1858]
("GD_Ch59_11.dat","CA3_Ch56_35.dat")	[0,8,60]
("GD_Ch29_05.dat","CA3_Ch60_44.dat")	[0,2,637]
("GD_Ch32_09.dat","CA3_Ch62_40.dat")	[1,9,3245]
("GD_Ch57_10.dat","CA3_Ch57_30.dat")	[401,3585,2799]
("GD_Ch36_05.dat","CA3_Ch59_58.dat")	[1,5,1300]
("GD_Ch28_23.dat","CA3_Ch42_64.dat")	[10,44,2825]
("GD_Ch34_34.dat","CA3_Ch64_37.dat")	[3,11,2349]
("GD_Ch36_07.dat","CA3_Ch60_44.dat")	[0,2,637]
("GD_Ch35_12.dat","CA3_Ch59_58.dat")	[1,29,1300]
("GD_Ch36_02.dat","CA3_Ch61_35.dat")	[0,3,7010]
("GD_Ch36_05.dat","CA3_Ch44_64.dat")	[0,5,802]
("GD_Ch40_32.dat","CA3_Ch48_63.dat")	[2,12,965]
("GD_Ch35_11.dat","CA3_Ch60_42.dat")	[0,12,237]
("GD_Ch35_14.dat","CA3_Ch62_41.dat")	[0,6,3027]
("GD_Ch59_11.dat","CA3_Ch62_42.dat")	[1,8,1801]
("GD_Ch31_17.dat","CA3_Ch56_35.dat")	[2,304,60]
("GD_Ch32_09.dat","CA3_Ch63_52.dat")	[0,9,2002]
("GD_Ch32_21.dat","CA3_Ch43_64.dat")	[5,5,15988]
("GD_Ch36_30.dat","CA3_Ch60_36.dat")	[0,0,2936]
("GD_Ch36_30.dat","CA3_Ch54_51.dat")	[0,0,6]
("GD_Ch57_12.dat","CA3_Ch60_53.dat")	[2,14,5183]
("GD_Ch35_12.dat","CA3_Ch55_31.dat")	[2,29,1041]
("GD_Ch36_02.dat","CA3_Ch58_50.dat")	[0,3,285]
("GD_Ch36_07.dat","CA3_Ch63_48.dat")	[0,2,4175]
("GD_Ch34_25.dat","CA3_Ch58_52.dat")	[39,1108,605]
("GD_Ch32_21.dat","CA3_Ch33_63.dat")	[0,5,927]
("GD_Ch26_24.dat","CA3_Ch64_41.dat")	[0,14,4393]
("GD_Ch35_04.dat","CA3_Ch63_38.dat")	[1,4,8908]
("GD_Ch55_10.dat","CA3_Ch62_44.dat")	[84,816,1963]
("GD_Ch34_34.dat","CA3_Ch46_63.dat")	[0,11,291]
("GD_Ch36_30.dat","CA3_Ch57_46.dat")	[0,0,9]
("GD_Ch32_32.dat","CA3_Ch59_42.dat")	[0,7,119]
("GD_Ch62_10.dat","CA3_Ch63_50.dat")	[25,452,1749]
("GD_Ch35_04.dat","CA3_Ch59_32.dat")	[1,4,5474]
("GD_Ch31_11.dat","CA3_Ch59_47.dat")	[0,39,173]
("GD_Ch34_31.dat","CA3_Ch57_38.dat")	[0,143,45]
("GD_Ch36_05.dat","CA3_Ch55_31.dat")	[2,5,1041]
("GD_Ch34_31.dat","CA3_Ch60_38.dat")	[7,143,1181]
("GD_Ch55_10.dat","CA3_Ch58_58.dat")	[8,816,242]
("GD_Ch50_02.dat","CA3_Ch60_45.dat")	[0,11,568]
("GD_Ch59_11.dat","CA3_Ch62_47.dat")	[1,8,2138]
("GD_Ch34_34.dat","CA3_Ch63_41.dat")	[5,11,5188]
("GD_Ch55_10.dat","CA3_Ch63_45.dat")	[38,816,1117]
("GD_Ch43_05.dat","CA3_Ch64_41.dat")	[20,95,4393]
("GD_Ch50_02.dat","CA3_Ch64_42.dat")	[2,11,4170]
("GD_Ch26_24.dat","CA3_Ch64_45.dat")	[0,14,481]
("GD_Ch43_05.dat","CA3_Ch62_41.dat")	[15,95,3027]
("GD_Ch53_09.dat","CA3_Ch62_36.dat")	[82,316,7437]
("GD_Ch35_12.dat","CA3_Ch59_47.dat")	[1,29,173]
("GD_Ch37_33.dat","CA3_Ch60_40.dat")	[2,14,719]
("GD_Ch50_02.dat","CA3_Ch44_61.dat")	[0,11,27]
("GD_Ch36_07.dat","CA3_Ch62_33.dat")	[0,2,2372]
("GD_Ch35_11.dat","CA3_Ch62_43.dat")	[1,12,2164]
("GD_Ch28_23.dat","CA3_Ch61_44.dat")	[2,44,794]
("GD_Ch49_09.dat","CA3_Ch52_64.dat")	[1,7,1140]
("GD_Ch31_11.dat","CA3_Ch59_56.dat")	[12,39,4024]
("GD_Ch49_08.dat","CA3_Ch61_50.dat")	[0,7,498]
("GD_Ch32_09.dat","CA3_Ch63_39.dat")	[2,9,8750]
("GD_Ch50_02.dat","CA3_Ch63_42.dat")	[1,11,3646]
("GD_Ch49_08.dat","CA3_Ch55_31.dat")	[2,7,1041]
("GD_Ch35_04.dat","CA3_Ch64_40.dat")	[0,4,2844]
("GD_Ch35_11.dat","CA3_Ch64_42.dat")	[1,12,4170]
("GD_Ch49_08.dat","CA3_Ch61_48.dat")	[0,7,938]
("GD_Ch32_12.dat","CA3_Ch59_57.dat")	[1,6,5886]
("GD_Ch26_24.dat","CA3_Ch32_61.dat")	[0,14,101]
("GD_Ch32_21.dat","CA3_Ch61_35.dat")	[1,5,7010]
("GD_Ch57_12.dat","CA3_Ch57_30.dat")	[2,14,2799]
("GD_Ch29_05.dat","CA3_Ch46_59.dat")	[0,2,9]
("GD_Ch48_02.dat","CA3_Ch61_33.dat")	[0,6,3245]
("GD_Ch34_34.dat","CA3_Ch64_38.dat")	[3,11,4727]
("GD_Ch43_06.dat","CA3_Ch60_41.dat")	[0,7,540]
("GD_Ch32_21.dat","CA3_Ch61_44.dat")	[1,5,794]
("GD_Ch39_35.dat","CA3_Ch60_51.dat")	[0,6,1386]
("GD_Ch57_12.dat","CA3_Ch64_37.dat")	[2,14,2349]
("GD_Ch29_05.dat","CA3_Ch56_52.dat")	[0,2,116]
("GD_Ch31_17.dat","CA3_Ch61_37.dat")	[39,304,3219]
("GD_Ch36_02.dat","CA3_Ch56_35.dat")	[0,3,60]
("GD_Ch35_11.dat","CA3_Ch57_57.dat")	[0,12,345]
("GD_Ch32_21.dat","CA3_Ch60_35.dat")	[1,5,4269]
("GD_Ch35_14.dat","CA3_Ch60_33.dat")	[2,6,8727]
("GD_Ch42_04.dat","CA3_Ch61_47.dat")	[106,2482,811]
("GD_Ch36_30.dat","CA3_Ch60_40.dat")	[0,0,719]
("GD_Ch36_02.dat","CA3_Ch64_39.dat")	[0,3,2086]
("GD_Ch28_23.dat","CA3_Ch42_63.dat")	[0,44,191]
("GD_Ch42_04.dat","CA3_Ch32_61.dat")	[14,2482,101]
("GD_Ch33_15.dat","CA3_Ch56_57.dat")	[0,2,233]
("GD_Ch43_06.dat","CA3_Ch60_42.dat")	[0,7,237]
("GD_Ch36_05.dat","CA3_Ch56_30.dat")	[1,5,1204]
("GD_Ch35_04.dat","CA3_Ch59_31.dat")	[1,4,3856]
("GD_Ch35_04.dat","CA3_Ch60_53.dat")	[1,4,5183]
("GD_Ch31_17.dat","CA3_Ch56_33.dat")	[4,304,198]
("GD_Ch30_18.dat","CA3_Ch61_33.dat")	[95,918,3245]
("GD_Ch32_09.dat","CA3_Ch62_44.dat")	[0,9,1963]
("GD_Ch55_10.dat","CA3_Ch59_37.dat")	[15,816,501]
("GD_Ch55_10.dat","CA3_Ch62_42.dat")	[61,816,1801]
("GD_Ch36_07.dat","CA3_Ch45_61.dat")	[0,2,80]
("GD_Ch32_09.dat","CA3_Ch62_46.dat")	[2,9,2306]
("GD_Ch31_11.dat","CA3_Ch56_31.dat")	[0,39,1502]
("GD_Ch49_09.dat","CA3_Ch64_45.dat")	[0,7,481]
("GD_Ch50_02.dat","CA3_Ch46_64.dat")	[1,11,1528]
("GD_Ch32_21.dat","CA3_Ch59_38.dat")	[0,5,294]
("GD_Ch43_06.dat","CA3_Ch60_46.dat")	[0,7,633]
("GD_Ch28_23.dat","CA3_Ch63_46.dat")	[3,44,1859]
("GD_Ch32_09.dat","CA3_Ch62_32.dat")	[0,9,566]
("GD_Ch32_12.dat","CA3_Ch56_31.dat")	[0,6,1502]
("GD_Ch36_30.dat","CA3_Ch53_32.dat")	[0,0,94]
("GD_Ch49_08.dat","CA3_Ch57_56.dat")	[0,7,934]
("GD_Ch32_21.dat","CA3_Ch50_29.dat")	[0,5,890]
("GD_Ch57_12.dat","CA3_Ch59_36.dat")	[1,14,743]
("GD_Ch34_34.dat","CA3_Ch60_51.dat")	[1,11,1386]
("GD_Ch49_09.dat","CA3_Ch58_51.dat")	[0,7,434]
("GD_Ch49_08.dat","CA3_Ch63_48.dat")	[1,7,4175]
("GD_Ch43_05.dat","CA3_Ch60_55.dat")	[30,95,5979]
("GD_Ch30_18.dat","CA3_Ch57_49.dat")	[4,918,46]
("GD_Ch41_04.dat","CA3_Ch60_50.dat")	[8,22,2179]
("GD_Ch49_09.dat","CA3_Ch60_50.dat")	[0,7,2179]
("GD_Ch30_18.dat","CA3_Ch48_64.dat")	[35,918,686]
("GD_Ch26_24.dat","CA3_Ch52_56.dat")	[0,14,4]
("GD_Ch32_21.dat","CA3_Ch55_50.dat")	[0,5,9]
("GD_Ch26_24.dat","CA3_Ch62_37.dat")	[1,14,3462]
("GD_Ch42_04.dat","CA3_Ch64_33.dat")	[3,2482,13]
("GD_Ch49_09.dat","CA3_Ch52_56.dat")	[0,7,4]
("GD_Ch36_07.dat","CA3_Ch62_46.dat")	[0,2,2306]
("GD_Ch49_08.dat","CA3_Ch57_38.dat")	[0,7,45]
("GD_Ch28_08.dat","CA3_Ch59_45.dat")	[0,14,89]
("GD_Ch39_35.dat","CA3_Ch61_44.dat")	[0,6,794]
("GD_Ch35_12.dat","CA3_Ch57_30.dat")	[4,29,2799]
("GD_Ch32_32.dat","CA3_Ch55_50.dat")	[0,7,9]
("GD_Ch62_10.dat","CA3_Ch60_33.dat")	[151,452,8727]
("GD_Ch49_08.dat","CA3_Ch40_64.dat")	[0,7,259]
("GD_Ch57_12.dat","CA3_Ch50_63.dat")	[3,14,232]
("GD_Ch48_02.dat","CA3_Ch60_41.dat")	[0,6,540]
("GD_Ch35_14.dat","CA3_Ch40_64.dat")	[0,6,259]
("GD_Ch34_34.dat","CA3_Ch61_47.dat")	[0,11,811]
("GD_Ch28_08.dat","CA3_Ch37_59.dat")	[0,14,6]
("GD_Ch35_04.dat","CA3_Ch64_37.dat")	[0,4,2349]
("GD_Ch31_11.dat","CA3_Ch55_38.dat")	[0,39,20]
("GD_Ch55_10.dat","CA3_Ch32_60.dat")	[15,816,403]
("GD_Ch57_12.dat","CA3_Ch43_64.dat")	[7,14,15988]
("GD_Ch36_07.dat","CA3_Ch59_56.dat")	[1,2,4024]
("GD_Ch35_12.dat","CA3_Ch57_38.dat")	[0,29,45]
("GD_Ch49_09.dat","CA3_Ch46_63.dat")	[0,7,291]
("GD_Ch34_25.dat","CA3_Ch63_52.dat")	[128,1108,2002]
("GD_Ch57_10.dat","CA3_Ch33_63.dat")	[160,3585,927]
("GD_Ch43_05.dat","CA3_Ch61_37.dat")	[10,95,3219]
("GD_Ch32_21.dat","CA3_Ch61_43.dat")	[0,5,44]
("GD_Ch32_17.dat","CA3_Ch59_31.dat")	[300,1953,3856]
("GD_Ch40_32.dat","CA3_Ch50_63.dat")	[0,12,232]
("GD_Ch57_12.dat","CA3_Ch59_37.dat")	[2,14,501]
("GD_Ch35_11.dat","CA3_Ch59_42.dat")	[0,12,119]
("GD_Ch33_15.dat","CA3_Ch61_34.dat")	[0,2,6601]
("GD_Ch33_15.dat","CA3_Ch58_51.dat")	[0,2,434]
("GD_Ch49_08.dat","CA3_Ch62_51.dat")	[1,7,1177]
("GD_Ch57_12.dat","CA3_Ch63_47.dat")	[1,14,1264]
("GD_Ch26_24.dat","CA3_Ch47_63.dat")	[2,14,732]
("GD_Ch34_31.dat","CA3_Ch39_61.dat")	[0,143,20]
("GD_Ch26_24.dat","CA3_Ch38_62.dat")	[0,14,59]
("GD_Ch49_08.dat","CA3_Ch60_37.dat")	[1,7,2818]
("GD_Ch57_12.dat","CA3_Ch57_29.dat")	[0,14,72]
("GD_Ch31_11.dat","CA3_Ch33_61.dat")	[0,39,89]
("GD_Ch31_11.dat","CA3_Ch34_64.dat")	[1,39,305]
("GD_Ch43_05.dat","CA3_Ch42_63.dat")	[0,95,191]
("GD_Ch37_33.dat","CA3_Ch56_57.dat")	[1,14,233]
("GD_Ch43_06.dat","CA3_Ch62_34.dat")	[1,7,10209]
("GD_Ch49_08.dat","CA3_Ch54_34.dat")	[0,7,3]
("GD_Ch57_10.dat","CA3_Ch63_31.dat")	[0,3585,5]
("GD_Ch28_08.dat","CA3_Ch63_41.dat")	[1,14,5188]
("GD_Ch28_23.dat","CA3_Ch33_63.dat")	[1,44,927]
("GD_Ch36_05.dat","CA3_Ch58_36.dat")	[0,5,173]
("GD_Ch28_13.dat","CA3_Ch60_37.dat")	[9,55,2818]
("GD_Ch43_05.dat","CA3_Ch60_43.dat")	[1,95,421]
("GD_Ch29_05.dat","CA3_Ch61_35.dat")	[0,2,7010]
("GD_Ch42_04.dat","CA3_Ch38_62.dat")	[11,2482,59]
("GD_Ch32_21.dat","CA3_Ch61_40.dat")	[0,5,2390]
("GD_Ch37_33.dat","CA3_Ch59_42.dat")	[0,14,119]
("GD_Ch32_09.dat","CA3_Ch60_50.dat")	[1,9,2179]
("GD_Ch57_10.dat","CA3_Ch31_64.dat")	[179,3585,1214]
("GD_Ch53_09.dat","CA3_Ch38_62.dat")	[0,316,59]
("GD_Ch48_02.dat","CA3_Ch59_53.dat")	[1,6,2488]
("GD_Ch39_35.dat","CA3_Ch63_52.dat")	[0,6,2002]
("GD_Ch35_11.dat","CA3_Ch42_63.dat")	[0,12,191]
("GD_Ch32_32.dat","CA3_Ch61_50.dat")	[1,7,498]
("GD_Ch32_32.dat","CA3_Ch61_42.dat")	[0,7,490]
("GD_Ch32_12.dat","CA3_Ch63_37.dat")	[0,6,2269]
("GD_Ch57_12.dat","CA3_Ch52_64.dat")	[1,14,1140]
("GD_Ch35_04.dat","CA3_Ch60_34.dat")	[3,4,9369]
("GD_Ch28_08.dat","CA3_Ch42_64.dat")	[1,14,2825]
("GD_Ch28_13.dat","CA3_Ch60_36.dat")	[5,55,2936]
("GD_Ch37_33.dat","CA3_Ch59_55.dat")	[4,14,2336]
("GD_Ch32_09.dat","CA3_Ch61_46.dat")	[0,9,1111]
("GD_Ch36_07.dat","CA3_Ch55_38.dat")	[0,2,20]
("GD_Ch32_21.dat","CA3_Ch57_52.dat")	[0,5,92]
("GD_Ch28_08.dat","CA3_Ch54_31.dat")	[2,14,602]
("GD_Ch33_15.dat","CA3_Ch62_42.dat")	[0,2,1801]
("GD_Ch36_02.dat","CA3_Ch33_61.dat")	[0,3,89]
("GD_Ch35_11.dat","CA3_Ch57_33.dat")	[1,12,1090]
("GD_Ch36_30.dat","CA3_Ch61_54.dat")	[0,0,4950]
("GD_Ch39_35.dat","CA3_Ch63_36.dat")	[1,6,5355]
("GD_Ch32_17.dat","CA3_Ch59_38.dat")	[30,1953,294]
("GD_Ch57_12.dat","CA3_Ch57_33.dat")	[2,14,1090]
("GD_Ch36_05.dat","CA3_Ch58_58.dat")	[0,5,242]
("GD_Ch59_11.dat","CA3_Ch60_53.dat")	[5,8,5183]
("GD_Ch55_10.dat","CA3_Ch59_48.dat")	[3,816,148]
("GD_Ch42_04.dat","CA3_Ch62_38.dat")	[777,2482,8253]
("GD_Ch32_32.dat","CA3_Ch63_37.dat")	[1,7,2269]
("GD_Ch62_10.dat","CA3_Ch59_51.dat")	[42,452,1819]
("GD_Ch55_10.dat","CA3_Ch37_63.dat")	[3,816,113]
("GD_Ch34_25.dat","CA3_Ch42_63.dat")	[9,1108,191]
("GD_Ch48_02.dat","CA3_Ch59_47.dat")	[0,6,173]
("GD_Ch28_23.dat","CA3_Ch62_42.dat")	[4,44,1801]
("GD_Ch43_06.dat","CA3_Ch50_63.dat")	[0,7,232]
("GD_Ch42_04.dat","CA3_Ch56_32.dat")	[151,2482,1568]
("GD_Ch57_12.dat","CA3_Ch64_44.dat")	[0,14,725]
("GD_Ch34_34.dat","CA3_Ch60_36.dat")	[2,11,2936]
("GD_Ch55_10.dat","CA3_Ch62_49.dat")	[94,816,2519]
("GD_Ch28_13.dat","CA3_Ch64_38.dat")	[15,55,4727]
("GD_Ch57_10.dat","CA3_Ch59_38.dat")	[58,3585,294]
("GD_Ch49_08.dat","CA3_Ch58_45.dat")	[0,7,23]
("GD_Ch53_09.dat","CA3_Ch56_33.dat")	[2,316,198]
("GD_Ch35_11.dat","CA3_Ch32_61.dat")	[0,12,101]
("GD_Ch34_34.dat","CA3_Ch61_34.dat")	[2,11,6601]
("GD_Ch39_35.dat","CA3_Ch57_56.dat")	[0,6,934]
("GD_Ch26_24.dat","CA3_Ch58_36.dat")	[0,14,173]
("GD_Ch42_04.dat","CA3_Ch62_32.dat")	[72,2482,566]
("GD_Ch40_32.dat","CA3_Ch62_33.dat")	[4,12,2372]
("GD_Ch32_12.dat","CA3_Ch58_51.dat")	[0,6,434]
("GD_Ch49_08.dat","CA3_Ch62_34.dat")	[2,7,10209]
("GD_Ch36_30.dat","CA3_Ch63_46.dat")	[0,0,1859]
("GD_Ch35_04.dat","CA3_Ch64_38.dat")	[0,4,4727]
("GD_Ch28_08.dat","CA3_Ch56_60.dat")	[0,14,100]
("GD_Ch35_14.dat","CA3_Ch54_59.dat")	[0,6,144]
("GD_Ch31_11.dat","CA3_Ch63_38.dat")	[18,39,8908]
("GD_Ch34_25.dat","CA3_Ch33_63.dat")	[51,1108,927]
("GD_Ch39_35.dat","CA3_Ch59_32.dat")	[3,6,5474]
("GD_Ch35_11.dat","CA3_Ch61_38.dat")	[0,12,2028]
("GD_Ch33_15.dat","CA3_Ch57_46.dat")	[0,2,9]
("GD_Ch34_31.dat","CA3_Ch58_58.dat")	[0,143,242]
("GD_Ch35_12.dat","CA3_Ch59_38.dat")	[1,29,294]
("GD_Ch59_11.dat","CA3_Ch63_37.dat")	[0,8,2269]
("GD_Ch28_08.dat","CA3_Ch54_29.dat")	[0,14,841]
("GD_Ch35_11.dat","CA3_Ch39_61.dat")	[0,12,20]
("GD_Ch34_31.dat","CA3_Ch61_54.dat")	[26,143,4950]
("GD_Ch26_24.dat","CA3_Ch59_34.dat")	[5,14,6084]
("GD_Ch35_04.dat","CA3_Ch63_52.dat")	[1,4,2002]
("GD_Ch59_11.dat","CA3_Ch59_43.dat")	[0,8,173]
("GD_Ch32_32.dat","CA3_Ch57_30.dat")	[1,7,2799]
("GD_Ch28_23.dat","CA3_Ch63_41.dat")	[11,44,5188]
("GD_Ch33_15.dat","CA3_Ch61_51.dat")	[1,2,6598]
("GD_Ch29_05.dat","CA3_Ch59_43.dat")	[0,2,173]
("GD_Ch41_04.dat","CA3_Ch64_43.dat")	[3,22,2187]
("GD_Ch35_14.dat","CA3_Ch59_42.dat")	[0,6,119]
("GD_Ch43_06.dat","CA3_Ch59_51.dat")	[3,7,1819]
("GD_Ch35_11.dat","CA3_Ch59_41.dat")	[0,12,143]
("GD_Ch37_33.dat","CA3_Ch57_37.dat")	[0,14,82]
("GD_Ch32_21.dat","CA3_Ch57_37.dat")	[0,5,82]
("GD_Ch36_02.dat","CA3_Ch59_55.dat")	[0,3,2336]
("GD_Ch36_05.dat","CA3_Ch59_32.dat")	[1,5,5474]
("GD_Ch48_02.dat","CA3_Ch46_59.dat")	[0,6,9]
("GD_Ch29_05.dat","CA3_Ch60_53.dat")	[0,2,5183]
("GD_Ch36_07.dat","CA3_Ch61_53.dat")	[0,2,3149]
("GD_Ch59_11.dat","CA3_Ch62_46.dat")	[0,8,2306]
("GD_Ch32_21.dat","CA3_Ch61_39.dat")	[0,5,2554]
("GD_Ch33_15.dat","CA3_Ch62_41.dat")	[0,2,3027]
("GD_Ch35_14.dat","CA3_Ch53_30.dat")	[0,6,901]
("GD_Ch59_11.dat","CA3_Ch60_42.dat")	[0,8,237]
("GD_Ch28_08.dat","CA3_Ch57_56.dat")	[0,14,934]
("GD_Ch34_31.dat","CA3_Ch58_32.dat")	[54,143,9372]
("GD_Ch49_09.dat","CA3_Ch56_58.dat")	[0,7,327]
("GD_Ch48_02.dat","CA3_Ch59_58.dat")	[0,6,1300]
("GD_Ch36_30.dat","CA3_Ch44_64.dat")	[0,0,802]
("GD_Ch49_09.dat","CA3_Ch56_60.dat")	[0,7,100]
("GD_Ch32_09.dat","CA3_Ch63_37.dat")	[1,9,2269]
("GD_Ch29_05.dat","CA3_Ch62_39.dat")	[0,2,6601]
("GD_Ch34_34.dat","CA3_Ch61_37.dat")	[1,11,3219]
("GD_Ch59_11.dat","CA3_Ch60_41.dat")	[0,8,540]
("GD_Ch49_09.dat","CA3_Ch60_53.dat")	[2,7,5183]
("GD_Ch57_12.dat","CA3_Ch59_41.dat")	[0,14,143]
("GD_Ch34_34.dat","CA3_Ch60_45.dat")	[0,11,568]
("GD_Ch34_25.dat","CA3_Ch62_46.dat")	[110,1108,2306]
("GD_Ch35_04.dat","CA3_Ch62_49.dat")	[0,4,2519]
("GD_Ch33_15.dat","CA3_Ch63_47.dat")	[0,2,1264]
("GD_Ch50_02.dat","CA3_Ch52_63.dat")	[1,11,949]
("GD_Ch32_09.dat","CA3_Ch60_44.dat")	[1,9,637]
("GD_Ch35_04.dat","CA3_Ch61_43.dat")	[0,4,44]
("GD_Ch43_05.dat","CA3_Ch57_49.dat")	[0,95,46]
("GD_Ch32_17.dat","CA3_Ch62_34.dat")	[665,1953,10209]
("GD_Ch31_11.dat","CA3_Ch46_64.dat")	[2,39,1528]
("GD_Ch49_08.dat","CA3_Ch59_31.dat")	[2,7,3856]
("GD_Ch53_09.dat","CA3_Ch62_42.dat")	[23,316,1801]
("GD_Ch43_05.dat","CA3_Ch64_37.dat")	[23,95,2349]
("GD_Ch28_08.dat","CA3_Ch59_41.dat")	[0,14,143]
("GD_Ch50_02.dat","CA3_Ch60_47.dat")	[0,11,544]
("GD_Ch32_21.dat","CA3_Ch59_53.dat")	[0,5,2488]
("GD_Ch57_10.dat","CA3_Ch63_52.dat")	[344,3585,2002]
("GD_Ch28_23.dat","CA3_Ch54_29.dat")	[1,44,841]
("GD_Ch26_24.dat","CA3_Ch61_41.dat")	[0,14,1412]
("GD_Ch26_24.dat","CA3_Ch59_56.dat")	[1,14,4024]
("GD_Ch36_02.dat","CA3_Ch42_64.dat")	[0,3,2825]
("GD_Ch29_05.dat","CA3_Ch48_63.dat")	[0,2,965]
("GD_Ch43_06.dat","CA3_Ch62_40.dat")	[1,7,3245]
("GD_Ch31_11.dat","CA3_Ch57_53.dat")	[0,39,388]
("GD_Ch43_06.dat","CA3_Ch56_30.dat")	[0,7,1204]
("GD_Ch34_25.dat","CA3_Ch59_32.dat")	[288,1108,5474]
("GD_Ch41_04.dat","CA3_Ch34_64.dat")	[0,22,305]
("GD_Ch33_15.dat","CA3_Ch61_43.dat")	[0,2,44]
("GD_Ch35_12.dat","CA3_Ch39_62.dat")	[0,29,166]
("GD_Ch26_24.dat","CA3_Ch60_47.dat")	[0,14,544]
("GD_Ch33_15.dat","CA3_Ch62_32.dat")	[0,2,566]
("GD_Ch50_02.dat","CA3_Ch59_38.dat")	[0,11,294]
("GD_Ch32_12.dat","CA3_Ch58_52.dat")	[0,6,605]
("GD_Ch53_09.dat","CA3_Ch64_46.dat")	[22,316,1041]
("GD_Ch32_17.dat","CA3_Ch32_60.dat")	[30,1953,403]
("GD_Ch36_30.dat","CA3_Ch62_43.dat")	[0,0,2164]
("GD_Ch35_14.dat","CA3_Ch61_51.dat")	[2,6,6598]
("GD_Ch50_02.dat","CA3_Ch60_53.dat")	[3,11,5183]
("GD_Ch48_02.dat","CA3_Ch56_57.dat")	[0,6,233]
("GD_Ch32_21.dat","CA3_Ch61_45.dat")	[0,5,1495]
("GD_Ch53_09.dat","CA3_Ch48_64.dat")	[13,316,686]
("GD_Ch32_09.dat","CA3_Ch63_40.dat")	[1,9,3182]
("GD_Ch49_09.dat","CA3_Ch64_39.dat")	[0,7,2086]
("GD_Ch32_17.dat","CA3_Ch62_42.dat")	[137,1953,1801]
("GD_Ch49_08.dat","CA3_Ch42_63.dat")	[0,7,191]
("GD_Ch31_11.dat","CA3_Ch35_64.dat")	[1,39,222]
("GD_Ch41_04.dat","CA3_Ch33_63.dat")	[0,22,927]
("GD_Ch41_04.dat","CA3_Ch48_63.dat")	[1,22,965]
("GD_Ch57_10.dat","CA3_Ch54_31.dat")	[101,3585,602]
("GD_Ch49_09.dat","CA3_Ch57_54.dat")	[1,7,419]
("GD_Ch28_08.dat","CA3_Ch59_32.dat")	[3,14,5474]
("GD_Ch36_07.dat","CA3_Ch58_52.dat")	[0,2,605]
("GD_Ch28_13.dat","CA3_Ch59_36.dat")	[1,55,743]
("GD_Ch32_17.dat","CA3_Ch61_44.dat")	[64,1953,794]
("GD_Ch31_11.dat","CA3_Ch61_47.dat")	[1,39,811]
("GD_Ch37_33.dat","CA3_Ch62_46.dat")	[2,14,2306]
("GD_Ch49_08.dat","CA3_Ch54_31.dat")	[0,7,602]
("GD_Ch49_08.dat","CA3_Ch59_35.dat")	[0,7,1590]
("GD_Ch37_33.dat","CA3_Ch62_33.dat")	[1,14,2372]
("GD_Ch28_23.dat","CA3_Ch50_63.dat")	[0,44,232]
("GD_Ch55_10.dat","CA3_Ch60_43.dat")	[11,816,421]
("GD_Ch26_24.dat","CA3_Ch38_63.dat")	[0,14,140]
("GD_Ch34_31.dat","CA3_Ch43_64.dat")	[80,143,15988]
("GD_Ch37_33.dat","CA3_Ch39_62.dat")	[0,14,166]
("GD_Ch57_12.dat","CA3_Ch59_45.dat")	[0,14,89]
("GD_Ch49_09.dat","CA3_Ch56_52.dat")	[0,7,116]
("GD_Ch53_09.dat","CA3_Ch61_37.dat")	[32,316,3219]
("GD_Ch32_32.dat","CA3_Ch59_56.dat")	[4,7,4024]
("GD_Ch43_06.dat","CA3_Ch63_50.dat")	[1,7,1749]
("GD_Ch42_04.dat","CA3_Ch55_50.dat")	[1,2482,9]
("GD_Ch33_15.dat","CA3_Ch61_36.dat")	[1,2,5399]
("GD_Ch57_12.dat","CA3_Ch61_36.dat")	[5,14,5399]
("GD_Ch48_02.dat","CA3_Ch57_37.dat")	[0,6,82]
("GD_Ch31_17.dat","CA3_Ch63_47.dat")	[8,304,1264]
("GD_Ch36_05.dat","CA3_Ch64_37.dat")	[2,5,2349]
("GD_Ch34_25.dat","CA3_Ch63_31.dat")	[0,1108,5]
("GD_Ch34_25.dat","CA3_Ch60_47.dat")	[35,1108,544]
("GD_Ch50_02.dat","CA3_Ch52_30.dat")	[1,11,1336]
("GD_Ch57_12.dat","CA3_Ch63_39.dat")	[2,14,8750]
("GD_Ch36_05.dat","CA3_Ch63_41.dat")	[0,5,5188]
("GD_Ch35_11.dat","CA3_Ch59_43.dat")	[0,12,173]
("GD_Ch26_24.dat","CA3_Ch46_63.dat")	[1,14,291]
("GD_Ch40_32.dat","CA3_Ch57_29.dat")	[0,12,72]
("GD_Ch35_14.dat","CA3_Ch59_55.dat")	[1,6,2336]
("GD_Ch32_32.dat","CA3_Ch60_55.dat")	[1,7,5979]
("GD_Ch35_14.dat","CA3_Ch61_38.dat")	[2,6,2028]
("GD_Ch49_08.dat","CA3_Ch60_53.dat")	[1,7,5183]
("GD_Ch35_14.dat","CA3_Ch59_51.dat")	[1,6,1819]
("GD_Ch32_17.dat","CA3_Ch57_31.dat")	[368,1953,5791]
("GD_Ch53_09.dat","CA3_Ch57_29.dat")	[2,316,72]
("GD_Ch36_05.dat","CA3_Ch31_64.dat")	[0,5,1214]
("GD_Ch49_08.dat","CA3_Ch61_49.dat")	[0,7,153]
("GD_Ch34_34.dat","CA3_Ch60_37.dat")	[1,11,2818]
("GD_Ch28_23.dat","CA3_Ch61_38.dat")	[4,44,2028]
